,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
26045,1,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,24,1050,1050,1050,0.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.6,3,19
26046,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,25,1100,1110,1090,0.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.4,3,13
26047,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,17,1220,1210,1230,0.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.2,3,7
26048,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,15,1030,1045,1020,0.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.2,3,20
26049,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,22,1190,1150,1230,0.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.0,3,8
26062,1,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,25,1090,1060,1120,0.0,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.2,0.0,0.2,44.4,3,18
26063,1,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,12,1100,1055,1150,0.0,0.0,1.0,0.02,0.0,0.0,0.02,0.2,0.4,0.0,0.4,44.4,3,13
26064,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,8,1100,1070,1135,0.0,0.0,1.0,0.02,0.0,0.0,0.02,0.2,0.4,0.0,0.4,44.4,3,9
26065,0,0,0,3,3,0,0.4,1.0,0,0,8,0.1,0,0,44,5,1100,1085,1115,0.0,0.0,1.0,0.02,0.0,0.0,0.02,0.2,0.4,0.0,0.4,44.6,3,14
26067,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,5,1125,1130,1120,0.0,0.0,1.0,0.1,0.0,0.0,0.1,0.7,6.5,0.0,0.5,49.0,9,7
26068,2,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,11,1095,1125,1065,0.0,0.0,5.67,9.83,0.33,0.0,1.53,5.33,30.33,0.0,1.0,48.67,9,15
26069,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,26,1100,1125,1080,0.0,0.0,4.25,7.38,0.25,0.0,1.15,4.0,22.75,0.0,0.75,48.5,9,15
26070,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,28,1100,1125,1080,0.0,0.0,3.4,5.9,0.2,0.0,0.92,3.2,18.2,0.0,0.6,48.4,9,17
26071,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,12,1040,1020,1060,0.0,0.0,3.4,5.9,0.2,0.0,0.92,3.2,18.2,0.0,0.6,48.2,9,20
26072,3,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,14,1125,1080,1170,0.2,0.0,6.2,15.22,0.4,0.0,2.36,7.64,22.2,0.8,1.0,48.0,9,8
26073,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,13,1065,1050,1080,0.2,0.0,3.2,9.36,0.2,0.0,1.48,4.72,6.6,0.8,0.6,48.0,9,17
26074,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,15,1100,1055,1150,0.2,0.0,4.2,9.9,0.2,0.0,1.82,6.72,10.8,1.6,0.8,48.0,9,13
26075,2,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,3,1145,1140,1150,0.2,0.0,6.0,11.28,0.8,0.0,2.2,8.72,25.0,2.0,1.2,48.4,9,10
26076,3,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,21,1100,1105,1100,0.2,0.0,9.0,12.84,0.8,0.0,2.66,10.24,39.4,3.6,1.8,48.4,9,14
26077,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,22,1055,1020,1090,0.0,0.0,6.6,5.58,1.0,0.0,1.56,5.76,36.6,4.2,1.4,48.4,9,18
26078,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,24,1170,1110,1230,0.0,0.0,6.6,5.58,1.0,0.0,1.56,5.76,36.6,4.2,1.4,48.4,9,5
26079,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,9,1355,1350,1360,0.0,0.0,6.6,5.12,1.4,0.0,1.3,4.48,41.4,3.4,1.4,48.4,9,1
26080,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,27,1055,1050,1060,0.0,0.0,4.8,3.74,0.8,0.0,0.92,2.48,27.2,3.0,1.0,48.0,9,11
26081,6,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,19,1230,1150,1310,0.2,0.0,6.0,7.68,0.8,0.0,1.5,4.92,26.4,2.4,1.6,48.0,9,5
26082,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,17,1350,1370,1330,0.2,0.0,5.6,6.0,0.6,0.0,1.3,6.08,34.4,1.0,1.6,48.0,9,2
26083,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,10,1175,1180,1170,0.2,0.0,5.6,6.0,0.6,0.0,1.3,6.08,34.4,1.0,1.6,48.0,9,11
26084,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,8,1370,1350,1390,0.2,0.0,4.6,5.92,0.2,0.0,1.22,5.36,25.4,1.0,1.4,48.0,9,3
26085,3,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,1,1090,1060,1120,0.2,0.0,7.8,6.56,0.2,0.0,1.44,6.88,41.0,1.0,2.0,48.4,9,18
26086,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,25,1030,1045,1020,0.0,0.0,3.6,1.06,0.2,0.0,0.4,2.92,27.4,0.0,0.8,48.4,9,20
26087,1,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,16,1050,1050,1050,0.0,0.0,5.8,8.26,0.2,0.0,1.72,5.0,27.2,3.8,0.8,48.4,9,19
26088,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,4,1280,1210,1355,0.0,0.0,6.0,8.58,0.4,0.0,1.78,5.32,29.0,3.8,0.8,48.6,9,6
26089,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,2,1100,1085,1115,0.0,0.0,7.6,12.04,0.4,0.0,2.26,6.72,40.2,3.8,0.8,49.0,9,14
26090,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,23,1100,1120,1085,0.0,0.0,4.4,11.4,0.4,0.0,2.04,5.2,24.6,3.8,0.2,48.6,9,16
26091,3,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,20,1100,1055,1150,0.0,0.0,7.2,23.22,0.4,0.0,3.88,9.28,42.6,6.2,0.8,48.6,9,10
26092,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,18,1070,1080,1060,0.0,0.0,4.6,15.6,0.2,0.0,2.38,5.8,31.0,2.4,0.6,48.6,9,16
26093,0,0,2,28,770,12,253.5,152.8,61,0,146,46.8,0,3,48,7,1160,1140,1180,0.0,0.0,4.4,15.28,0.0,0.0,2.32,5.48,29.2,2.4,0.6,48.6,9,4
26212,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,9,1160,1140,1180,0.0,0.0,19.0,55.5,4.0,0.0,8.0,18.4,90.0,6.0,2.0,63.0,10,4
26213,9,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,21,1030,1045,1020,0.0,1.5,27.0,55.05,3.0,0.5,10.2,34.2,90.0,12.5,5.5,61.5,10,20
26214,4,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,7,1040,1020,1060,0.0,1.33,27.67,66.33,2.0,0.33,11.97,34.87,90.0,18.33,5.0,62.0,10,20
26215,3,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,17,1100,1105,1100,0.0,1.0,24.0,54.35,1.5,0.25,9.93,28.65,90.0,16.25,4.5,61.75,10,14
26216,7,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,4,1055,1020,1090,0.2,1.2,25.8,47.94,1.4,0.2,9.02,28.88,90.0,13.4,5.0,61.4,10,18
26217,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,26,1100,1055,1150,0.2,1.2,25.4,42.22,1.0,0.2,8.5,28.4,90.0,14.4,5.0,60.8,10,13
26218,7,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,5,1365,1360,1370,0.2,0.6,23.6,37.12,1.2,0.2,8.14,28.88,90.0,15.4,4.6,61.0,10,1
26219,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,25,1065,1050,1080,0.2,0.4,21.6,24.78,1.6,0.2,5.94,24.68,90.0,10.0,4.2,60.4,10,17
26220,11,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,12,1100,1125,1080,0.6,1.0,28.0,35.38,2.0,0.2,7.62,31.84,90.0,9.0,5.8,60.4,10,17
26221,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,6,1240,1210,1270,0.4,0.6,26.0,39.58,2.4,0.2,7.74,29.24,90.0,8.6,4.8,60.8,10,3
26222,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,23,1125,1130,1120,0.4,0.6,25.6,45.16,2.6,0.2,8.14,28.96,90.0,7.4,4.8,60.8,10,7
26223,6,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,19,1350,1370,1330,0.6,0.6,24.0,43.12,2.0,0.0,7.08,25.12,90.0,2.8,4.6,60.6,10,2
26224,8,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,15,1170,1110,1230,0.6,1.0,25.0,40.84,1.8,0.2,7.66,30.2,90.0,5.8,5.8,61.0,10,5
26225,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,10,1100,1125,1080,0.2,0.4,19.0,34.72,1.6,0.2,6.26,23.2,86.4,4.8,4.0,61.4,10,15
26226,5,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,27,1095,1125,1065,0.4,0.4,19.8,34.06,1.2,0.2,6.4,25.28,81.4,4.8,4.6,60.8,10,15
26227,1,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,29,1285,1220,1350,0.4,0.4,17.6,25.9,0.6,0.2,5.36,22.96,64.6,4.8,4.4,60.6,10,4
26228,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,11,1100,1110,1090,0.2,0.4,17.4,24.62,1.2,0.2,4.9,18.84,64.6,5.6,3.6,61.0,10,13
26229,6,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,3,1100,1070,1135,0.2,0.0,17.4,21.7,1.2,0.2,5.34,19.96,64.6,11.8,3.2,60.6,10,9
26230,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,24,1365,1370,1360,0.2,0.0,15.8,14.06,2.2,0.2,4.48,19.12,68.2,11.8,3.2,60.0,10,2
26231,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,8,1280,1210,1355,0.0,0.0,12.8,9.36,2.4,0.2,3.74,15.4,73.2,12.8,2.6,60.8,10,6
26232,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,16,1055,1050,1060,0.0,0.0,14.8,6.96,3.4,0.2,3.88,17.64,90.0,14.4,2.8,61.2,10,11
26233,1,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,14,1100,1120,1085,0.0,0.0,14.0,6.8,3.0,0.2,3.96,19.12,90.0,13.8,2.6,61.2,10,16
26234,2,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,13,1045,1050,1040,0.0,0.0,11.4,14.48,3.0,0.0,3.2,12.56,90.0,5.0,1.8,61.6,10,19
26235,3,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,18,1220,1210,1230,0.0,0.0,12.4,22.28,1.8,0.0,4.18,13.6,90.0,6.0,2.0,61.8,10,7
26236,10,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,22,1100,1130,1075,0.0,0.6,18.0,32.12,1.6,0.2,6.24,21.92,90.0,8.4,3.6,61.2,10,12
26237,9,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,2,1190,1150,1230,0.4,0.8,21.2,36.74,0.8,0.2,7.16,28.6,88.0,6.2,5.0,61.0,10,8
26238,3,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,20,1210,1180,1240,0.4,0.8,22.2,36.52,0.6,0.2,7.32,27.44,88.0,9.2,5.4,60.6,10,9
26239,1,5,7,118,2421,51,860.6,676.8,261,15,570,179.6,0,4,59,28,1050,1050,1050,0.4,0.8,20.6,29.02,0.8,0.2,6.22,24.76,79.0,8.6,5.2,60.0,10,19
26392,7,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,15,1170,1110,1230,0.0,0.0,23.0,15.1,1.0,1.0,7.8,46.2,90.0,17.0,7.0,76.0,10,5
26393,7,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,11,1100,1110,1090,0.0,0.0,23.5,18.75,2.0,1.0,9.1,41.2,90.0,31.0,7.0,75.0,10,13
26394,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,21,1030,1045,1020,0.0,0.0,15.67,12.77,2.0,0.67,6.93,27.47,90.0,30.67,5.33,77.0,10,20
26395,1,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,22,1100,1130,1075,0.0,0.0,12.0,10.22,1.75,0.5,6.22,21.55,90.0,31.75,4.25,78.0,10,12
26396,9,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,1,1100,1055,1145,0.0,0.6,15.4,16.88,1.6,0.6,7.32,25.4,90.0,32.0,5.2,76.4,10,12
26397,6,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,19,1350,1370,1330,0.2,0.6,13.6,16.12,1.4,0.4,6.46,20.04,90.0,29.4,5.0,76.8,10,2
26398,8,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,17,1100,1105,1100,0.2,0.6,12.6,12.28,0.8,0.4,5.88,20.4,90.0,27.2,5.2,77.4,10,14
26399,8,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,18,1220,1210,1230,0.2,0.6,17.4,12.48,0.4,0.6,7.96,28.36,89.4,38.8,6.4,76.8,10,7
26400,12,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,3,1100,1070,1135,0.4,1.0,24.8,14.14,0.4,0.8,9.5,39.88,89.4,41.0,8.6,74.6,10,9
26401,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,24,1365,1370,1360,0.4,0.4,19.8,7.68,1.4,0.6,7.78,33.44,89.4,36.6,7.2,76.4,10,2
26402,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,2,1190,1150,1230,0.2,0.4,17.8,5.58,1.6,0.6,8.18,31.24,89.4,45.0,6.4,74.8,10,8
26403,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,29,1285,1220,1350,0.2,0.4,15.6,12.7,1.8,0.4,7.92,26.6,89.4,39.8,5.2,75.4,10,4
26404,9,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,7,1040,1020,1060,0.2,0.6,16.6,15.0,1.8,0.4,7.98,26.36,90.0,38.4,5.4,74.2,10,20
26405,8,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,12,1100,1125,1080,0.0,0.4,14.0,15.18,2.0,0.4,7.56,22.84,90.0,37.4,4.6,75.4,10,17
26406,5,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,27,1095,1125,1065,0.2,0.4,16.0,15.84,1.0,0.4,7.58,24.12,90.0,35.6,5.2,75.2,10,15
26407,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,16,1055,1050,1060,0.2,0.4,15.8,18.62,1.8,0.4,7.9,24.64,90.0,35.4,5.2,76.6,10,11
26408,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,8,1280,1210,1355,0.2,0.4,15.0,11.22,2.0,0.4,7.22,23.16,90.0,37.6,5.2,75.2,10,6
26409,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,25,1065,1050,1080,0.2,0.2,10.6,11.64,2.4,0.2,5.6,17.2,90.0,27.0,3.8,76.4,10,17
26410,8,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,9,1160,1140,1180,0.2,0.2,10.6,9.56,2.8,0.2,5.0,17.24,90.0,23.2,3.8,75.8,10,4
26411,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,10,1100,1125,1080,0.0,0.2,8.2,9.36,2.8,0.2,5.48,16.32,90.0,29.2,3.2,75.0,10,15
26412,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,23,1125,1130,1120,0.0,0.2,9.0,10.58,2.4,0.2,4.94,15.32,90.0,23.6,3.2,75.6,10,7
26413,7,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,4,1055,1020,1090,0.0,0.2,12.2,11.5,2.2,0.4,6.28,21.12,90.0,30.2,4.2,75.2,10,18
26414,7,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,6,1240,1210,1270,0.0,0.2,15.2,9.08,2.4,0.6,7.5,29.16,90.0,36.8,5.2,73.8,10,3
26415,0,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,13,1045,1050,1040,0.0,0.0,10.2,8.8,1.6,0.4,6.16,20.36,72.0,32.4,3.6,74.6,10,19
26416,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,28,1050,1050,1050,0.0,0.0,11.8,10.52,1.8,0.4,6.12,20.16,72.0,30.4,3.6,75.6,10,19
26417,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,5,1365,1360,1370,0.0,0.0,11.4,7.34,1.8,0.4,5.44,19.88,72.0,27.0,3.6,73.8,10,1
26418,3,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,20,1210,1180,1240,0.0,0.0,9.4,11.2,1.6,0.2,4.56,15.32,72.0,19.0,2.8,75.4,10,9
26419,2,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,14,1100,1120,1085,0.0,0.0,3.8,11.14,1.2,0.0,3.26,7.64,72.0,13.6,1.8,76.4,10,16
26420,20,15,4,159,2607,53,351.4,790.0,989,11,456,212.8,0,2,79,26,1100,1055,1150,0.0,0.6,15.2,12.08,1.6,0.6,6.96,28.28,90.0,29.0,5.8,76.4,10,13
26618,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,28,1175,1180,1170,0.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,3.33,0.0,0.33,49.33,14,11
26619,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,26,1040,1020,1060,0.0,0.0,1.0,0.1,0.0,0.0,0.12,0.75,3.5,0.5,0.5,49.25,14,20
26620,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,14,1350,1370,1330,0.0,0.0,2.0,0.42,0.4,0.0,0.2,0.88,15.2,0.8,0.8,49.2,14,2
26621,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,22,1220,1210,1230,0.0,0.0,3.6,2.98,0.8,0.0,0.64,1.88,27.6,1.6,1.2,49.0,14,7
26622,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,27,1105,1050,1160,0.0,0.0,4.2,7.54,1.2,0.0,1.72,2.76,43.6,7.0,1.6,49.0,14,6
26623,6,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,19,1100,1110,1090,0.0,0.0,8.0,7.68,1.2,0.2,3.24,11.08,50.6,13.8,2.6,49.0,14,13
26624,0,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,10,1280,1210,1355,0.0,0.0,7.4,7.62,1.2,0.2,3.14,10.48,49.8,13.4,2.4,49.2,14,6
26625,7,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,11,1030,1045,1020,0.0,0.2,10.4,10.12,1.2,0.4,4.5,18.24,43.2,16.8,3.4,49.2,14,20
26626,5,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,13,1055,1050,1060,0.2,0.2,13.2,13.3,1.2,0.4,5.3,22.36,43.0,17.6,4.0,49.2,14,11
26627,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,15,1050,1050,1050,0.2,0.2,13.2,8.9,0.8,0.4,4.3,21.76,29.2,12.6,3.8,49.2,14,19
26628,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,21,1100,1070,1135,0.2,0.2,9.6,8.8,0.8,0.2,2.84,13.92,24.2,5.8,2.8,49.2,14,9
26629,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,17,1100,1055,1150,0.2,0.2,12.0,11.68,1.4,0.2,3.74,17.68,42.2,8.2,3.2,49.0,14,10
26630,0,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,9,1100,1055,1145,0.2,0.0,7.8,8.84,1.0,0.0,2.28,9.64,36.4,4.4,1.8,49.2,14,12
26631,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,23,1125,1080,1170,0.0,0.0,3.6,3.48,0.8,0.0,1.54,5.4,27.8,6.6,1.0,49.2,14,8
26632,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,20,1100,1125,1080,0.0,0.0,4.0,3.38,0.8,0.0,1.58,5.8,27.6,6.6,1.0,49.2,14,15
26633,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,12,1230,1150,1310,0.0,0.0,5.6,6.2,1.0,0.0,2.06,7.24,38.0,7.2,1.2,49.2,14,5
26634,0,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,7,1365,1360,1370,0.0,0.0,3.2,3.32,0.4,0.0,1.16,3.48,20.0,4.8,0.8,49.4,14,1
26635,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,25,1170,1110,1230,0.0,0.0,4.6,8.12,0.4,0.0,1.94,5.12,23.4,6.2,1.0,49.2,14,5
26636,-2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,6,1055,1020,1090,0.0,0.0,3.2,8.14,0.4,0.0,1.56,4.96,27.4,2.4,0.4,49.4,14,18
26637,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,5,1370,1350,1390,0.0,0.0,3.4,10.34,0.6,0.0,1.96,5.48,40.6,3.8,0.6,49.6,14,3
26638,2,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,24,1100,1055,1150,0.0,0.0,2.2,8.36,0.8,0.0,1.66,4.04,40.2,4.2,0.6,49.6,14,13
26639,1,2,1,38,796,19,156.1,181.4,155,1,130,49.1,1,0,49,16,1100,1125,1080,0.0,0.0,2.6,8.52,0.8,0.0,1.68,4.04,44.4,4.2,0.8,49.4,14,17
26668,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,4,1100,1105,1100,0.0,0.0,5.0,11.7,1.0,0.0,7.3,9.2,70.0,52.0,2.0,50.0,16,14
26669,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,21,1350,1370,1330,0.0,0.0,4.0,12.75,2.0,0.0,5.1,6.7,72.5,31.5,2.0,49.5,16,2
26670,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,12,1100,1125,1080,0.0,0.0,5.0,13.07,2.0,0.0,4.3,7.0,70.33,23.0,2.0,49.33,16,15
26671,9,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,11,1045,1050,1040,0.0,0.25,10.5,10.0,1.5,0.25,4.97,14.4,70.0,25.5,3.75,49.25,16,19
26672,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,15,1100,1130,1075,0.0,0.2,10.2,9.1,1.4,0.2,4.38,14.08,69.6,20.8,3.4,49.2,16,12
26673,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,16,1370,1350,1390,0.0,0.2,10.6,7.02,1.4,0.2,3.44,14.96,72.2,12.6,3.4,49.0,16,3
26674,3,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,6,1175,1180,1170,0.0,0.2,10.6,6.62,0.8,0.2,3.28,15.64,71.0,10.8,3.6,49.0,16,11
26675,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,18,1210,1180,1240,0.0,0.2,9.2,3.88,0.4,0.2,2.74,14.12,57.8,9.6,3.2,49.0,16,9
26676,3,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,1,1030,1045,1020,0.0,0.0,5.6,8.4,0.4,0.0,2.54,10.2,62.0,7.0,2.0,49.2,16,20
26677,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,9,1105,1050,1160,0.0,0.0,3.8,7.3,0.2,0.0,2.14,7.64,48.4,6.6,1.6,49.2,16,6
26678,1,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,20,1100,1055,1150,0.0,0.0,3.0,7.1,0.0,0.0,1.66,5.32,32.0,4.4,1.4,49.2,16,13
26679,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,25,1095,1125,1065,0.0,0.0,2.4,4.74,0.0,0.0,1.24,3.8,18.2,4.0,0.8,49.2,16,15
26680,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,27,1170,1110,1230,0.0,0.0,2.4,4.74,0.0,0.0,1.24,3.8,18.2,4.0,0.8,49.2,16,5
26681,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,26,1050,1050,1050,0.0,0.0,0.6,0.06,0.0,0.0,0.04,0.4,0.2,0.0,0.2,49.0,16,19
26682,1,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,19,1125,1080,1170,0.0,0.0,1.8,2.12,0.2,0.0,0.34,1.24,2.4,0.0,0.4,49.0,16,8
26683,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,14,1100,1055,1150,0.0,0.0,1.2,2.06,0.2,0.0,0.3,0.84,2.2,0.0,0.2,49.0,16,10
26684,0,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,24,1190,1150,1230,0.0,0.0,1.2,2.06,0.2,0.0,0.3,0.84,2.2,0.0,0.2,49.0,16,8
26685,2,1,1,47,1244,21,194.1,207.8,213,1,138,61.3,0,1,48,3,1100,1110,1090,0.0,0.0,2.6,6.52,0.4,0.0,0.88,1.44,16.2,0.8,0.6,49.2,16,13
